beat_idx,r_sample_100hz,qrson_sample_100hz,tpeak_sample_100hz,toff_sample_100hz,t_s,t_rel_peak_s,phase,rr_ms,qt_ms,tamp_mv,rr_ms_smooth,qt_ms_smooth,tamp_mv_smooth
0,66,63,100,106,0.664,-599.336,exercise,832,432,0.11069,824.34,425.9,0.16379
1,148,144,180,189,1.48,-598.52,exercise,816,448,0.17163,823.46,425.71,0.16543
2,230,227,263,271,2.302,-597.698,exercise,822,442,0.19199,823.32,426.2,0.16564
3,313,309,346,353,3.128,-596.872,exercise,826,436,0.14728,824.29,425.51,0.16477
4,396,393,429,434,3.96,-596.04,exercise,832,410,0.17433,824.49,424.78,0.16399
5,480,476,513,519,4.8,-595.2,exercise,840,430,0.14018,824.59,424.68,0.16489
6,562,559,596,603,5.624,-594.376,exercise,824,436,0.13988,825.76,425.22,0.16425
7,642,639,676,681,6.42,-593.58,exercise,796,422,0.10332,826.73,425.9,0.16179
8,720,717,753,759,7.204,-592.796,exercise,784,422,0.18858,827.02,425.17,0.1619
9,800,796,832,839,7.998,-592.002,exercise,794,424,0.12863,827.85,425.37,0.16154
10,880,876,911,918,8.796,-591.204,exercise,798,422,0.2097,828.54,425.17,0.16194
11,961,957,993,1001,9.61,-590.39,exercise,814,432,0.14092,829.32,425.56,0.16196
12,1044,1040,1076,1082,10.438,-589.562,exercise,828,418,0.21393,830.63,426.05,0.1622
13,1129,1126,1161,1167,11.29,-588.71,exercise,852,418,0.16192,831.02,426.49,0.16006
14,1215,1212,1250,1254,12.154,-587.846,exercise,864,418,0.14832,830.93,426.05,0.15909
15,1303,1300,1336,1342,13.032,-586.968,exercise,878,422,0.22294,831.22,425.8,0.15954
16,1385,1382,1419,1423,13.854,-586.146,exercise,822,408,0.10189,830.78,425.71,0.15914
17,1466,1462,1499,1504,14.658,-585.342,exercise,804,416,0.13672,829.22,425.85,0.15832
18,1547,1543,1579,1587,15.47,-584.53,exercise,812,438,0.17915,827.27,425.41,0.15712
19,1628,1625,1660,1667,16.282,-583.718,exercise,812,424,0.16136,825.71,425.41,0.15825
20,1712,1708,1744,1751,17.118,-582.882,exercise,836,430,0.15199,824.68,425.17,0.15753
21,1796,1793,1829,1835,17.964,-582.036,exercise,846,418,0.18627,823.95,424.83,0.15845
22,1882,1878,1914,1921,18.816,-581.184,exercise,852,430,0.15663,824.24,424.49,0.15859
23,1969,1965,2001,2007,19.686,-580.314,exercise,870,418,0.13254,825.27,423.76,0.15798
24,2055,2051,2087,2093,20.546,-579.454,exercise,860,420,0.16974,826.2,423.45,0.15825
25,2141,2138,2173,2180,21.414,-578.586,exercise,868,426,0.1836,825.96,424.25,0.15945
26,2230,2227,2263,2270,22.304,-577.696,exercise,890,432,0.18584,826.79,424.15,0.15887
27,2317,2314,2351,2357,23.174,-576.826,exercise,870,434,0.12673,826.99,423.55,0.16065
28,2401,2397,2434,2439,24.008,-575.992,exercise,834,414,0.16333,827.53,423.2,0.16013
29,2483,2480,2517,2521,24.832,-575.168,exercise,824,414,0.12121,828.06,422.85,0.15529
30,2563,2559,2595,2601,25.628,-574.372,exercise,796,420,0.17275,828.06,422.35,0.15552
31,2643,2639,2675,2683,26.426,-573.574,exercise,798,444,0.16618,827.43,422.05,0.15401
32,2724,2720,2757,2763,27.24,-572.76,exercise,814,430,0.16238,826.4,421.3,0.15518
33,2804,2801,2836,2844,28.042,-571.958,exercise,802,436,0.10224,825.23,421.05,0.15433
34,2884,2881,2916,2922,28.844,-571.156,exercise,802,412,0.16702,823.18,420.95,0.15325
35,2967,2963,2999,3005,29.666,-570.334,exercise,822,418,0.17474,820.45,421.05,0.15385
36,3048,3045,3081,3088,30.48,-569.52,exercise,814,434,0.1596,817.67,420.95,0.15366
37,3126,3123,3159,3166,31.262,-568.738,exercise,782,434,0.12912,816.31,421.8,0.15605
38,3204,3201,3237,3241,32.044,-567.956,exercise,782,404,0.14371,815.33,421.9,0.156
39,3284,3280,3316,3323,32.838,-567.162,exercise,794,430,0.16851,814.11,421.2,0.15518
40,3364,3361,3396,3402,33.644,-566.356,exercise,806,416,0.1611,813.23,420.8,0.15783
41,3445,3441,3477,3483,34.446,-565.554,exercise,802,418,0.14847,812.11,420.05,0.15856
42,3527,3524,3560,3567,35.274,-564.726,exercise,828,434,0.17734,811.14,419.8,0.15671
43,3614,3610,3646,3651,36.138,-563.862,exercise,864,412,0.16724,809.92,419.35,0.15521
44,3659,NaN,NaN,NaN,36.586,-563.414,exercise,864,NaN,NaN,808.01,419.45,0.15654
45,3786,3782,3820,3826,37.856,-562.144,exercise,822.55,442,0.22227,806.89,419.05,0.15672
46,3873,3869,3906,3912,38.73,-561.27,exercise,874,426,0.11713,805.43,419,0.15756
47,3956,3953,3989,3994,39.562,-560.438,exercise,832,412,0.21096,803.18,418.35,0.15918
48,4038,4035,4071,4075,40.38,-559.62,exercise,818,408,0.08259,800.99,417.35,0.15706
49,4119,4115,4152,4156,41.186,-558.814,exercise,806,408,-0.00515,798.94,417.45,0.15755
50,4198,4194,4231,4235,41.98,-558.02,exercise,794,404,0.13797,796.99,417.75,0.15879
51,4275,4272,4308,4313,42.752,-557.248,exercise,772,410,0.14909,795.23,418.25,0.15845
52,4352,4349,4384,4389,43.524,-556.476,exercise,772,402,0.1878,793.57,417.6,0.15848
53,4430,4427,4463,4468,44.304,-555.696,exercise,780,408,0.17987,792.21,417.6,0.15914
54,4507,4504,4539,4545,45.072,-554.928,exercise,768,414,0.11899,792.11,416.95,0.15982
55,4582,4579,4614,4621,45.824,-554.176,exercise,752,422,0.17213,792.5,417.6,0.1607
56,4659,4655,4690,4697,46.588,-553.412,exercise,764,418,0.21537,793.18,418.15,0.16042
57,4735,4732,4767,4776,47.354,-552.646,exercise,766,442,0.19732,794.99,418.25,0.16104
58,4812,4808,4844,4850,48.118,-551.882,exercise,764,420,0.13502,797.82,418.15,0.16201
59,4888,4885,4920,4926,48.88,-551.12,exercise,762,410,0.14607,800.21,418.3,0.16159
60,4966,4962,4997,5003,49.656,-550.344,exercise,776,408,0.26764,801.87,418.65,0.16089
61,5045,5041,5077,5081,50.446,-549.554,exercise,790,400,0.18109,802.7,418.95,0.15917
62,5125,5122,5158,5163,51.252,-548.748,exercise,806,408,0.1122,803.33,419.05,0.16056
63,5205,5202,5238,5243,52.054,-547.946,exercise,802,412,0.09649,802.99,418.75,0.15826
64,5285,5281,5316,5323,52.846,-547.154,exercise,792,422,0.1861,801.23,419.05,0.15903
65,5366,5363,5398,5403,53.66,-546.34,exercise,814,404,0.17659,799.77,419.66,0.15909
66,5447,5443,5479,5486,54.468,-545.532,exercise,808,424,0.21755,799.56,419.8,0.15826
67,5527,5523,5559,5564,55.266,-544.734,exercise,798,406,0.25032,798,419.66,0.1585
68,5605,5601,5637,5641,56.046,-543.954,exercise,780,394,0.04215,797.27,419.56,0.1576
69,5680,5676,5711,5718,56.796,-543.204,exercise,750,418,0.18301,797.41,420.29,0.16027
70,5754,5750,5786,5793,57.54,-542.46,exercise,744,426,0.17078,798.2,420.68,0.16382
71,5826,5823,5858,5867,58.264,-541.736,exercise,724,440,0.15918,798.68,421.07,0.16435
72,5899,5896,5931,5938,58.994,-541.006,exercise,730,418,0.16712,800.29,421.17,0.16516
73,5975,5972,6007,6015,59.752,-540.248,exercise,758,430,0.18889,801.51,421.12,0.16335
74,6055,6052,6087,6093,60.55,-539.45,exercise,798,410,0.1295,802.49,420.98,0.16357
75,6137,6133,6169,6177,61.368,-538.632,exercise,818,438,0.20225,804.29,420.93,0.16585
76,6222,6218,6254,6262,62.218,-537.782,exercise,850,440,0.1635,806.54,421.07,0.16549
77,6311,6307,6343,6351,63.106,-536.894,exercise,888,438,0.18432,808.44,421.71,0.16426
78,6400,6397,6433,6440,64.004,-535.996,exercise,898,430,0.1678,810.54,421.22,0.16337
79,6488,6485,6521,6526,64.884,-535.116,exercise,880,410,0.12725,812.88,421.22,0.16418
80,6575,6571,6608,6616,65.746,-534.254,exercise,862,444,0.14045,815.8,421.61,0.16478
81,6659,6655,6691,6698,66.586,-533.414,exercise,840,428,0.09221,818.29,422.34,0.16137
82,6741,6738,6774,6780,67.414,-532.586,exercise,828,422,0.20421,819.71,422.78,0.16055
83,6823,6819,6855,6861,68.228,-531.772,exercise,814,422,0.08524,821.27,422.59,0.16273
84,6902,6898,6934,6941,69.02,-530.98,exercise,792,424,0.19804,823.32,422.34,0.16484
85,6982,6979,7014,7023,69.824,-530.176,exercise,804,444,0.1613,826.15,422,0.16377
86,7064,7060,7096,7105,70.638,-529.362,exercise,814,448,0.18831,828.78,422.44,0.16366
87,7145,7141,7177,7183,71.448,-528.552,exercise,810,420,0.12689,831.76,422.44,0.16096
88,7225,7221,7257,7262,72.25,-527.75,exercise,802,408,0.1742,834.15,423.12,0.15859
89,7307,7304,7339,7348,73.074,-526.926,exercise,824,438,0.19207,837.46,423.46,0.16225
90,7391,7388,7424,7430,73.912,-526.088,exercise,838,424,0.14043,841.71,423.51,0.16187
91,7473,7469,7504,7511,74.726,-525.274,exercise,814,420,0.15979,845.27,423.07,0.16053
92,7556,7553,7588,7594,75.564,-524.436,exercise,838,414,0.18222,849.61,422.93,0.16167
93,7639,7635,7671,7675,76.386,-523.614,exercise,822,400,0.11343,853.71,423.8,0.16096
94,7721,7717,7752,7757,77.206,-522.794,exercise,820,402,0.1889,856.15,423.51,0.15901
95,7805,7801,7837,7842,78.048,-521.952,exercise,842,412,0.21261,857.37,423.76,0.15898
96,7889,7886,7921,7929,78.892,-521.108,exercise,844,428,0.15746,858.54,423.12,0.1578
97,7973,7970,8006,8014,79.734,-520.266,exercise,842,444,0.16467,858.93,422.98,0.15644
98,8059,8055,8091,8097,80.586,-519.414,exercise,852,422,0.16087,857.85,423.07,0.15523
99,8145,8141,8177,8183,81.446,-518.554,exercise,860,420,0.16811,857.17,422.54,0.15561
100,8233,8229,8265,8272,82.328,-517.672,exercise,882,426,0.17098,857.32,422.59,0.15612
101,8321,8317,8354,8361,83.206,-516.794,exercise,878,438,0.12755,857.51,422.1,0.1557
102,8405,8402,8437,8444,84.054,-515.946,exercise,848,418,0.14758,858.24,421.9,0.15809
103,8492,8489,8524,8529,84.924,-515.076,exercise,870,400,0.2016,859.71,421.56,0.15724
104,8581,8578,8613,8618,85.81,-514.19,exercise,886,402,0.18296,861.85,421.9,0.15876
105,8672,8668,8704,8709,86.718,-513.282,exercise,908,408,0.14217,864.83,421.85,0.15785
106,8764,8761,8797,8803,87.64,-512.36,exercise,922,422,0.17218,866.88,421.22,0.15707
107,8857,8854,8890,8896,88.57,-511.43,exercise,930,424,0.10691,868.78,420.63,0.15604
108,8947,8943,8979,8986,89.466,-510.534,exercise,896,434,0.1533,871.02,420.93,0.15698
109,9038,9035,9070,9075,90.382,-509.618,exercise,916,408,0.19181,873.76,421.17,0.15552
110,9131,9127,9163,9169,91.306,-508.694,exercise,924,420,0.16758,875.27,420.73,0.15268
111,9220,9216,9252,9257,92.196,-507.804,exercise,890,408,0.11596,876.88,420.83,0.15278
112,9310,9306,9342,9350,93.098,-506.902,exercise,902,434,0.20584,879.12,420.88,0.15282
113,9400,9396,9432,9441,93.996,-506.004,exercise,898,454,0.13787,880.73,420.73,0.15047
114,9485,9482,9518,9524,94.854,-505.146,exercise,858,418,0.10898,881.56,421.12,0.15053
115,9570,9567,9602,9609,95.702,-504.298,exercise,848,420,0.12854,882.54,421.51,0.14839
116,9657,9653,9689,9694,96.568,-503.432,exercise,866,412,0.15391,883.51,422.05,0.14685
117,9743,9740,9776,9783,97.434,-502.566,exercise,866,434,0.10766,884.73,422.29,0.1463
118,9828,9824,9860,9868,98.278,-501.722,exercise,844,442,0.13475,885.9,421.71,0.14459
119,9915,9911,9947,9952,99.148,-500.852,exercise,870,408,0.18302,886.39,422,0.14448
120,10003,10000,10036,10041,100.034,-499.966,exercise,886,412,0.14821,887.17,421.71,0.14377
121,10090,10087,10123,10129,100.904,-499.096,exercise,870,424,0.12342,887.61,422,0.14408
122,10177,10174,10210,10216,101.774,-498.226,exercise,870,420,0.19007,887.85,421.9,0.14456
123,10266,10263,10299,10304,102.662,-497.338,exercise,888,408,0.16934,888.68,422.2,0.14414
124,10356,10353,10389,10397,103.564,-496.436,exercise,902,436,0.14777,888.39,422.73,0.14277
125,10448,10444,10481,10487,104.478,-495.522,exercise,914,422,0.16052,887.66,423.02,0.14148
126,10537,10533,10570,10575,105.366,-494.634,exercise,888,418,0.12956,885.76,423.56,0.13988
127,10626,10622,10658,10665,106.258,-493.742,exercise,892,424,0.14603,882.49,423.95,0.14138
128,10716,10713,10749,10756,107.16,-492.84,exercise,902,432,0.16522,878.98,423.71,0.14508
129,10807,10804,10841,10846,108.074,-491.926,exercise,914,418,0.11452,876.2,423.76,0.14487
130,10896,10892,10929,10934,108.96,-491.04,exercise,886,420,0.07574,872.59,424.68,0.14295
131,10986,10983,11019,11026,109.864,-490.136,exercise,904,428,0.14456,869.07,425.37,0.14301
132,11077,11074,11110,11116,110.77,-489.23,exercise,906,422,0.16113,866.68,425.02,0.14419
133,11167,11164,11201,11205,111.674,-488.326,exercise,904,408,0.08615,864.05,424,0.1425
134,11253,11249,11286,11291,112.53,-487.47,exercise,856,416,0.11568,861.8,422.73,0.14395
135,11339,11335,11372,11377,113.39,-486.61,exercise,860,418,0.10119,860.54,422.68,0.1454
136,11427,11424,11460,11467,114.272,-485.728,exercise,882,434,0.14945,859.56,422.29,0.14525
137,11517,11513,11549,11557,115.166,-484.834,exercise,894,438,0.13489,857.37,422.44,0.14461
138,11606,11602,11639,11644,116.056,-483.944,exercise,890,420,0.09452,855.12,421.8,0.14492
139,11693,11689,11725,11733,116.928,-483.072,exercise,872,434,0.15667,853.56,421.66,0.14614
140,11782,11779,11815,11819,117.82,-482.18,exercise,892,408,0.13891,851.46,421.51,0.1458
141,11872,11869,11905,11912,118.72,-481.28,exercise,900,438,0.18349,849.02,422,0.14677
142,11961,11957,11994,12001,119.608,-480.392,exercise,888,434,0.14731,847.02,421.51,0.14983
143,12049,12045,12083,12088,120.49,-479.51,exercise,882,430,0.13056,845.02,422.05,0.14923
144,12135,12131,12167,12173,121.348,-478.652,exercise,858,422,0.1453,842.15,421.51,0.14834
145,12220,12217,12254,12258,122.204,-477.796,exercise,856,414,0.12996,839.17,421.41,0.15012
146,12303,12300,12336,12343,123.034,-476.966,exercise,830,430,0.07656,835.9,421.32,0.15061
147,12382,12379,12415,12423,123.822,-476.178,exercise,788,438,0.23382,833.41,420.73,0.1528
148,12461,12457,12493,12499,124.608,-475.392,exercise,786,414,0.25842,831.02,420.63,0.15414
149,12539,12536,12572,12580,125.39,-474.61,exercise,782,436,NaN,828.49,420.29,0.15487
150,12616,12612,12648,12657,126.158,-473.842,exercise,768,446,0.11504,825.56,420.63,0.15713
151,12694,12691,12727,12736,126.938,-473.062,exercise,780,448,0.16976,823.22,420.05,0.15948
152,12773,12770,12804,12809,127.73,-472.27,exercise,792,394,0.16335,820.24,419.41,0.15973
153,12852,12849,12885,12888,128.524,-471.476,exercise,794,392,0.13809,816.73,419.51,0.15984
154,12933,12930,12965,12970,129.33,-470.67,exercise,806,402,0.19583,813.56,419.56,0.1596
155,13014,13010,13046,13052,130.136,-469.864,exercise,806,416,0.1671,811.85,419.8,0.16073
156,13094,13091,13127,13131,130.944,-469.056,exercise,808,404,0.12235,810.44,418.93,0.16256
157,13172,13169,13204,13210,131.72,-468.28,exercise,776,418,0.1286,809.02,417.76,0.16182
158,13249,13246,13282,13287,132.494,-467.506,exercise,774,408,0.12013,806.93,417.02,0.1623
159,13327,13324,13360,13368,133.274,-466.726,exercise,780,436,0.18324,805.12,417.07,0.16487
160,13406,13402,13438,13443,134.058,-465.942,exercise,784,402,0.16964,803.85,416.49,0.16269
161,13484,13481,13517,13524,134.844,-465.156,exercise,786,432,0.18709,802.54,416.83,0.16328
162,13563,13560,13596,13600,135.632,-464.368,exercise,788,404,0.24583,801.56,417.22,0.16408
163,13642,13639,13675,13683,136.42,-463.58,exercise,788,442,0.16595,800.78,416.88,0.16188
164,13719,13716,13751,13754,137.19,-462.81,exercise,770,386,0.13375,800.2,416.59,0.16202
165,13797,13794,13829,13837,137.97,-462.03,exercise,780,432,0.21902,800,415.95,0.16297
166,13875,13872,13907,13914,138.75,-461.25,exercise,780,418,0.17995,799.66,416.34,0.16451
167,13954,13951,13987,13990,139.536,-460.464,exercise,786,394,0.21716,799.8,416.24,0.16697
168,14033,14030,14066,14072,140.33,-459.67,exercise,794,420,0.19972,800,415.66,0.16517
169,14113,14109,14146,14151,141.128,-458.872,exercise,798,418,0.19455,800.15,415.41,0.16273
170,14192,14189,14225,14232,141.922,-458.078,exercise,794,432,0.20478,800.39,414.68,0.16432
171,14271,14268,14304,14307,142.712,-457.288,exercise,790,396,0.16988,800.88,414.44,0.16634
172,14349,14347,14382,14387,143.494,-456.506,exercise,782,402,0.1542,800.93,413.71,0.16493
173,14426,14422,14458,14465,144.256,-455.744,exercise,762,426,0.16551,800.15,414.68,0.16711
174,14503,14500,14535,14541,145.03,-454.97,exercise,774,410,0.07682,799.51,415.37,0.1679
175,14582,14579,14612,14621,145.816,-454.184,exercise,786,426,NaN,798.63,415.41,0.16594
176,14662,14658,14693,14697,146.618,-453.382,exercise,802,382,0.17261,797.12,415.46,0.1655
177,14744,14742,14776,14780,147.442,-452.558,exercise,824,386,0.12078,795.61,415.46,0.16676
178,14825,14822,14857,14862,148.25,-451.75,exercise,808,408,0.15344,794.78,415.37,0.16748
179,14907,14903,14938,14945,149.066,-450.934,exercise,816,422,0.19489,793.9,415.51,0.16889
180,14989,14985,15021,15026,149.886,-450.114,exercise,820,410,0.07153,793.02,415.41,0.16994
181,15072,15069,15104,15111,150.724,-449.276,exercise,838,422,0.16179,792.15,415.61,0.17259
182,15158,15155,15190,15200,151.584,-448.416,exercise,860,454,0.21479,791.46,415.12,0.173
183,15244,15241,15276,15283,152.44,-447.56,exercise,856,420,0.06151,790.78,416,0.17279
184,15330,15326,15364,15368,153.298,-446.702,exercise,858,418,0.1361,790.15,415.61,0.17331
185,15415,15411,15448,15451,154.148,-445.852,exercise,850,396,0.18236,789.8,416.44,0.17371
186,15499,15496,15531,15539,154.99,-445.01,exercise,842,430,0.19003,789.56,415.61,0.17207
187,15583,15579,15617,15622,155.826,-444.174,exercise,836,426,0.17252,789.51,415.61,0.17223
188,15662,15659,15695,15700,156.622,-443.378,exercise,796,414,0.1635,789.27,416.1,0.16992
189,15741,15738,15774,15778,157.414,-442.586,exercise,792,404,0.1631,788.44,416.49,0.16776
190,15821,15817,15854,15858,158.206,-441.794,exercise,792,406,0.22642,787.76,416.59,0.16677
191,15899,15896,15933,15940,158.994,-441.006,exercise,788,436,0.19588,787.95,416.39,0.16501
192,15978,15974,16012,16016,159.776,-440.224,exercise,782,418,0.1134,788.1,417.32,0.165
193,16054,16050,16086,16093,160.536,-439.464,exercise,760,434,0.25065,788.29,417.37,0.16689
194,16130,16127,16162,16169,161.304,-438.696,exercise,768,420,0.16968,789.32,417.41,0.16754
195,16207,16204,16240,16244,162.074,-437.926,exercise,770,404,0.1173,790.05,417.61,0.16953
196,16282,16278,16314,16320,162.818,-437.182,exercise,744,418,0.14968,790.39,418.29,0.16832
197,16356,16353,16389,16393,163.564,-436.436,exercise,746,404,0.17273,789.66,419.02,0.16659
198,16431,16427,16463,16469,164.306,-435.694,exercise,742,414,0.15747,788.05,419.9,0.16778
199,16504,16501,16537,16542,165.044,-434.956,exercise,738,414,0.17638,786.83,419.56,0.17005
200,16579,16575,16610,16618,165.788,-434.212,exercise,744,432,0.22506,785.32,419.66,0.17079
201,16654,16650,16685,16691,166.536,-433.464,exercise,748,410,0.27572,783.32,420.15,0.17327
202,16729,16726,16761,16767,167.294,-432.706,exercise,758,412,0.20366,780.73,419.51,0.17288
203,16805,16803,16837,16847,168.054,-431.946,exercise,760,440,0.23714,777.9,419.27,0.17362
204,16882,16878,16914,16921,168.816,-431.184,exercise,762,426,0.18699,775.27,418.63,0.17763
205,16957,16954,16991,16996,169.572,-430.428,exercise,756,420,0.14968,772.98,418,0.17577
206,17034,17031,17067,17070,170.342,-429.658,exercise,770,398,0.15354,770.73,418.39,0.17621
207,17112,17109,17144,17150,171.12,-428.88,exercise,778,418,0.1864,768.73,418.68,0.17674
208,17190,17186,17223,17228,171.896,-428.104,exercise,776,414,0.12459,767.27,418.78,0.17814
209,17266,17262,17299,17306,172.656,-427.344,exercise,760,436,0.11316,766.83,418.98,0.17816
210,17343,17339,17375,17381,173.426,-426.574,exercise,770,422,0.1552,766.44,419.41,0.17914
211,17423,17419,17455,17462,174.228,-425.772,exercise,802,424,0.13431,766,420.34,0.17775
212,17502,17499,17535,17542,175.024,-424.976,exercise,796,434,0.16951,765.17,419.66,0.17762
213,17581,17578,17613,17618,175.814,-424.186,exercise,790,404,0.22973,764.24,419.41,0.17975
214,17662,17658,17694,17701,176.618,-423.382,exercise,804,428,0.19148,764.1,419.02,0.17835
215,17742,17739,17774,17781,177.422,-422.578,exercise,804,418,0.15653,764.15,418.93,0.17926
216,17822,17819,17856,17864,178.222,-421.778,exercise,800,454,0.11973,764.54,419.32,0.18191
217,17899,17896,17934,17937,178.994,-421.006,exercise,772,412,0.1017,765.9,419.61,0.18213
218,17975,17972,18007,18014,179.752,-420.248,exercise,758,422,0.1695,766.88,420.24,0.18059
219,18051,18048,18083,18088,180.51,-419.49,exercise,758,394,0.24687,768.2,420.44,0.18029
220,18126,18123,18160,18166,181.264,-418.736,exercise,754,426,0.22527,770.15,420.49,0.17993
221,18200,18197,18233,18240,182.002,-417.998,exercise,738,430,0.17281,771.71,420.1,0.1787
222,18273,18270,18306,18310,182.734,-417.266,exercise,732,396,0.14584,773.46,420.54,0.17593
223,18348,18344,18379,18389,183.478,-416.522,exercise,744,444,0.24545,775.61,420.39,0.17624
224,18423,18419,18455,18458,184.226,-415.774,exercise,748,394,0.2257,777.8,419.76,0.1743
225,18499,18496,18532,18535,184.99,-415.01,exercise,764,392,0.05999,779.66,419.56,0.1721
226,18575,18571,18606,18613,185.748,-414.252,exercise,758,412,0.20051,782.1,419.32,0.17295
227,18651,18647,18683,18692,186.508,-413.492,exercise,760,442,0.21176,784.59,419.51,0.17331
228,18728,18725,18759,18768,187.284,-412.716,exercise,776,430,0.22969,786.83,420.05,0.17304
229,18806,18803,18838,18845,188.062,-411.938,exercise,778,422,0.16455,788.39,419.85,0.17264
230,18884,18880,18917,18923,188.838,-411.162,exercise,776,422,0.20315,790.2,419.07,0.17413
231,18961,18958,18993,19002,189.612,-410.388,exercise,774,444,0.16935,791.51,418.29,0.17533
232,19037,19033,19071,19074,190.366,-409.634,exercise,754,408,0.19063,792.1,418.34,0.17532
233,19111,19108,19143,19149,191.11,-408.89,exercise,744,408,0.20081,792.98,418.34,0.17403
234,19186,19183,19219,19225,191.864,-408.136,exercise,754,418,0.19296,794.2,418.63,0.17178
235,19263,19260,19295,19302,192.634,-407.366,exercise,770,416,0.20734,794.98,418.39,0.1678
236,19342,19339,19374,19381,193.42,-406.58,exercise,786,420,0.22583,795.61,417.85,0.16714
237,19422,19419,19455,19462,194.22,-405.78,exercise,800,430,0.1588,795.76,417.27,0.16786
238,19501,19497,19533,19540,195.006,-404.994,exercise,786,430,0.10956,796.83,417.22,0.16893
239,19580,19577,19612,19619,195.802,-404.198,exercise,796,422,0.14523,798.15,416.88,0.16893
240,19662,19658,19694,19700,196.62,-403.38,exercise,818,416,0.16159,799.61,417.51,0.166
241,19743,19739,19775,19781,197.428,-402.572,exercise,808,416,0.17441,800.88,417.46,0.16423
242,19825,19821,19857,19864,198.248,-401.752,exercise,820,428,0.16228,802.54,417.51,0.16315
243,19909,19906,19943,19947,199.094,-400.906,exercise,846,406,0.21632,803.8,417.61,0.1638
244,19994,19991,20027,20032,199.944,-400.056,exercise,850,414,0.15743,804.63,416.63,0.16228
245,20078,20075,20110,20117,200.782,-399.218,exercise,838,418,0.09686,805.37,416.83,0.16349
246,20164,20160,20196,20201,201.638,-398.362,exercise,856,410,0.18457,805.71,416.83,0.16616
247,20251,20248,20284,20288,202.51,-397.49,exercise,872,406,0.16834,806.05,417.02,0.16494
248,20338,20334,20371,20378,203.38,-396.62,exercise,870,440,0.17518,806.39,415.9,0.16339
249,20422,20420,20455,20460,204.22,-395.78,exercise,840,406,0.10815,807.07,415.37,0.1622
250,20505,20502,20538,20542,205.054,-394.946,exercise,834,404,0.17435,808.44,415.17,0.16301
251,20588,20584,20620,20623,205.878,-394.122,exercise,824,390,0.20441,809.12,414.88,0.15901
252,20670,20667,20704,20709,206.704,-393.296,exercise,826,426,0.134,809.85,414.63,0.16036
253,20754,20750,20784,20794,207.536,-392.464,exercise,832,434,0.11645,811.99,414.88,0.1631
254,20838,20835,20872,20876,208.376,-391.624,exercise,840,416,0.13767,814.38,414.98,0.16318
255,20921,20918,20953,20960,209.212,-390.788,exercise,836,418,0.02832,815.85,415.02,0.16152
256,21004,21001,21037,21041,210.042,-389.958,exercise,830,396,0.12945,816.73,415.37,0.16071
257,21085,21082,21118,21125,210.848,-389.152,exercise,806,430,0.14924,817.9,415.07,0.1596
258,21166,21163,21199,21204,211.664,-388.336,exercise,816,410,0.14534,818.87,414.68,0.16
259,21248,21244,21280,21285,212.476,-387.524,exercise,812,408,0.1699,820.38,414.34,0.15976
260,21329,21326,21365,21368,213.294,-386.706,exercise,818,420,0.12638,821.36,414.24,0.15839
261,21410,21407,21442,21449,214.1,-385.9,exercise,806,424,0.15277,821.9,414.24,0.15752
262,21491,21487,21524,21530,214.906,-385.094,exercise,806,432,0.12864,823.31,414.24,0.15761
263,21569,21565,21601,21605,215.69,-384.31,exercise,784,400,0.17231,824.73,413.76,0.15789
264,21647,21643,21678,21684,216.468,-383.532,exercise,778,404,0.1834,825.75,413.8,0.15655
265,21725,21721,21757,21761,217.246,-382.754,exercise,778,402,0.27502,826.92,414.1,0.15657
266,21802,21799,21834,21838,218.024,-381.976,exercise,778,392,0.16946,828.34,414.49,0.15863
267,21880,21876,21911,21918,218.796,-381.204,exercise,772,420,0.15084,828.34,414.34,0.15796
268,21957,21954,21989,21993,219.57,-380.43,exercise,774,396,0.14824,828.14,414.44,0.15843
269,22037,22034,22069,22075,220.374,-379.626,exercise,804,408,0.18053,827.36,413.56,0.15856
270,22121,22117,22152,22159,221.208,-378.792,exercise,834,414,0.19801,827.12,414,0.15966
271,22173,22170,22206,22211,221.732,-378.268,exercise,804.03,410,0.03907,826.58,414.39,0.15843
272,22292,22289,22327,22332,222.924,-377.076,exercise,803.7,434,0.22454,825.7,414.54,0.15793
273,22377,22374,22410,22416,223.766,-376.234,exercise,842,418,0.30333,825.07,414.59,0.15912
274,22461,22457,22494,22498,224.608,-375.392,exercise,842,412,0.2038,824.43,414.24,0.16024
275,22542,22539,22575,22581,225.422,-374.578,exercise,814,420,0.12511,823.94,414.1,0.16195
276,22623,22619,22655,22662,226.228,-373.772,exercise,806,430,0.17407,823.51,414.05,0.1645
277,22706,22703,22738,22744,227.062,-372.938,exercise,834,408,0.18027,822.97,414.73,0.16537
278,22790,22787,22823,22828,227.902,-372.098,exercise,840,414,0.17524,823.65,414.59,0.1661
279,22875,22872,22908,22913,228.75,-371.25,exercise,848,416,0.09954,824.24,414.15,0.16542
280,22959,22955,22992,22997,229.586,-370.414,exercise,836,418,0.08903,824.53,414.78,0.16447
281,23043,23039,23075,23081,230.426,-369.574,exercise,840,416,0.12616,824.48,414.24,0.16626
282,23129,23126,23162,23167,231.292,-368.708,exercise,866,416,0.17797,824.73,414.05,0.16633
283,23217,23214,23250,23254,232.17,-367.83,exercise,878,408,0.17384,824.24,414,0.16615
